guessed,last
10210010010010011,ι
100111001110011,ς
111001110010011,ς
10010010010020011,ω
111110010010012,ε
101110010010011,ι
10000010000010011,ι
100000101001011,ω
111001201112012,ν
1110010010010012,ο
10010010210010011,ι
111110010210012,α
10010010010000011,ς
1001110010010012,ς
1201001002110011,ν
1121111110012,ς
1001110010010011,ω
100111001110012,ς
100100100212012,ε
1120020010022012,ν
100112110010012,ς
10010010010012011,η
10010010010010011,ς
10010010010010012,ς
10010010000010012,α
10010010010010011,ι
10010010010010011,ς
10020012010010011,η
1000001002110011,ν
1210010010010011,ν
1001201110210011,η
1111111110012,α
1110010010010212,α
111110010210011,η
1001110010010011,ρ
1011000001110011,ν
1120010010010011,ν
111001110010012,ν
100211001110011,ν
100011120010011,ς
100111100010211,ν
1000001200100012,ς
10010010000021111,η
1001000110020012,ς
100011001100011,ς
1001001001110011,ω
1110010010010011,ρ
1110010010010012,ν
11120121100011,ς
110100010210012,ι
1021001021110012,ς
100121001110012,ς
1001002001002112,ο
111110010010012,ν
100011001110012,ν
100211001100012,ν
111001002010011,ς
1001110010010011,ρ
1002110010010011,ι
111110010000011,η
111000001110011,ν
11111001110012,ς
10010000010000011,η
1002110010010012,ς
12010010010010012,ς
12111001110011,ω
111001001001112,ε
102111001110212,ς
1201001010010012,ν
10020010010010011,ω
101110020010012,ι
120011002110011,ι
10210010210010011,ς
1110010010010011,ι
1002120210010011,ς
1021000001120012,ε
1001110020010012,ι
100011001110012,ν
100011001010012,ε
101110220010011,ι
1021001001110211,υ
111001001100012,ν
1000110010010011,ω
1001110022100112,α
1001110010010211,ς
1110010000012011,ν
1002001010010011,ι
1001010010010011,ν
10010012010010012,ν
10020010010010012,ς
1021110010010012,ς
1120010010010012,ν
100110001110012,ν
1110010020210011,ι
1010000010010011,η
111001001001012,ν
10010010010010011,ν
10010010020010011,ν
1201110010010012,ν
1120010010010012,ν
111110010010012,ς
1001001001112012,α
111110010210012,ς
111001001110012,ι
100110110000012,α
1001110010010012,ι
1001000010010011,ν
111112210010012,ν
100011001110012,ο
1120010010010011,ρ
1100010010010011,ν
10210100111112,ε
1001021110010012,α
100121001110012,ε
1001001001001111,ν
1001021001010011,ν
1001100111111,ν
1001001101112012,ι
111001001110012,α
120010110010012,ι
1021001110010012,ς
100111110010012,ν
10010010010010011,ω
100100101110011,ς
111001010010012,ε
110001110010012,ς
1020000001001011,ν
1001001001120012,ς
100111001021112,ο
1200010010010012,α
1002112010010012,ν
1110010010010011,ω
1001110010010012,ν
100211110010012,ν
10010010010010012,ι
11111001110211,η
1110010010010012,ο
1001110010010012,α
1110010010010012,α
1110010010010011,ρ
10010010010010011,η
1001001002110012,ε
100111110010012,ν
1001001001110012,ς
1001110010000012,ς
1000100010000012,ν
111001001001111,ω
10010010010010011,η
10011111110011,ν
100100111001112,ο
111010010210211,ν
100111001110011,ν
100102011100211,ω
111001110010012,ν
11011100010011,ς
10010010010010012,ν
1001110010010011,ς
11110001210012,ς
111002001110011,ι
10010010010010012,ς
121001001000111,ι
111120010010011,ς
10210010010210012,ς
1120010010010011,ρ
1001110010010012,ε
1001001201110012,ι
11111001110012,ς
10010010010010011,ν
100201110010011,ν
111002001110011,ι
10111110010011,ς
1001001201112012,ν
10010010020010012,ς
101001110010011,ς
102100111012012,α
1001110020010011,ω
10011100112112,ε
1001110010000012,ο
111001001001112,ε
100111110010012,ν
100100121110012,ι
11111001100012,ν
1002110010000011,ν
1001110010010012,ν
111110210020012,α
111001001110011,ς
1110010010110011,ι
11100101100011,ι
10010000010010011,η
1002001002100012,ο
1001001001110011,ν
1001001001010012,ι
1001001110010012,α
111001001110012,ν
1110020010010012,α
1001110010010012,α
111000001001011,ς
111110010010012,ν
1121112110011,ν
10010012010010012,ο
100111001110012,ν
11111001110011,η
1010010010010012,ν
111021201110011,ν
111100010010011,ι
101001010011012,ν
100100101110012,ν
121001001112011,ν
112001210010011,ς
10210010010010011,ς
1002001110010012,ς
10020010010020012,ν
1110010010010012,ς
1001001001110012,α
1111111110211,ν
111001110020012,ς
100101110020011,η
1110010010010012,ν
111100000210012,α
100201001110011,ν
1001001001110012,ς
1110010000210211,η
112110020010012,ι
11111100010011,ν
100111110210011,ι
111000001110011,ι
100111001110011,η
100211001110012,α
10010010210010012,ν
1021001200110012,ε
1201110010010011,η
100110001001012,ο
10010000010012012,α
1110010010010011,ς
1021100010010011,ι
100111001110011,ς
10012010010010011,ι
1002110010010011,ω
1200010010010011,ω
1001001110010011,ω
1001001210010011,ι
1201110010010011,η
1001001001110012,ς
1010010010010012,ε
100111110210011,ι
111000001110011,ι
1110010010010012,ρ
100111022110012,ς
11101001100012,ς
1002110010010011,ω
1001110210010012,ε
10010010000010012,ι
1110010010010011,ς
10010010010010011,ν
100201110010011,ν
10010010010010012,ο
1001110010010012,ν
11101001100012,ς
1110010010010012,ς
1002120010010012,ι
111110010010011,ξ
111021201110011,ν
111001021110011,ι
111001001210012,ο
1001110210010012,ε
100000111110012,ν
10021110110011,ι
1001001210010011,ι
1001001000100012,ο
1111111110011,ι
1001100110010012,ε
1110010010010011,ς
10010010010010011,ν
100201110010011,ν
10010010010010011,η
10010010010010011,ς
11111001110011,ω
1001110210010012,ν
11211002110011,ι
10010010000010011,ν
10010010010010012,ο
100011002110011,ν
12110001110011,ς
1202012010010211,ς
1002110010010011,ω
11111001001111,ν
1001001001110012,α
100111201110011,ς
111110010000012,ν
111010020000011,ν
100100211110012,ς
10010010010210011,ι
1100010210010012,ε
1111112110012,α
10010010000010011,ν
11100101110011,ν
1010010000010011,ν
10010010010010012,ς
1001100010210012,ο
100100111001112,ν
100111001110012,ν
1000110020010012,α
1001001001010012,ν
112110010010011,η
111110010010011,ρ
1002110010000011,ν
11100101100011,ι
111110010010011,ρ
100211001100012,ς
11112110010011,ξ
10010010020000011,ν
111110010010012,ς
1001001001110012,ν
1111111110211,ν
1110000010020012,ς
100101110020011,η
111001001120012,ν
111001110010012,ν
1110010010010011,ι
1001110010210011,η
110001001110011,ν
100011001010011,ν
10010012010010012,ν
1000001001110011,ι
10000010010010011,ι
1001110010010012,ν
1001001001100012,ς
1110012010010211,ς
100111001110011,ν
110001001002112,ε
1001110010010011,ς
1021002110010012,ς
11111001110012,α
1001001001110012,ε
1110012010010211,ς
1100010010010011,ι
11111001120012,ν
1001110010010011,ι
1110000010010011,ι
111001001012011,ν
11111201110012,ν
10010010010010011,ν
1001002001110012,ο
11211001010011,ι
111001001001112,ς
10010020010010011,ν
112110010010011,ω
10010010010000012,α
101110010010011,ι
1111211110011,ω
1100111110012,ν
1110010010010012,ν
10010010010010011,ι
112110010010011,ι
1001110010010011,ς
100100112110011,ι
1110010010010011,η
100111201010012,ι
11100102111012,τ
1110020010000012,ν
1001001110010012,ς
1001001001001112,ο
1110010010010012,ν
100111001010011,ι
111000001110011,ι
1001110010010011,ν
1010012000010012,ς
112001001110012,α
10010010010010011,ω
112110010010012,ι
111001001021112,ε
100112110010012,α
10010010010010012,ν
100111001110012,ς
10011020010010011,ς
1001001001110011,ν
1001110020010012,ς
11011110010012,ς
11111001010011,ι
110001110010012,ε
100111110010012,ε
1001202210010011,ι
11112001110011,η
111001000001112,ο
1110010010010012,ο
1001001001001111,ν
10010010010010011,η
10010010010010012,ν
1001001002110011,η
1001002002002111,ν
1021110010010012,ν
111001000001111,ν
111001002110011,ι
1110010010010011,ς
111110010010011,ι
1110012010010012,ο
1001110010010011,ς
1100010010010011,ω
10000020010210011,ι
1110010010010011,ω
1002001001110012,ε
111000002110011,ν
111110010010011,υ
111001110010011,ν
111110210210012,ς
110010000010011,ν
1001001001110011,ς
11111001110012,ε
1010010010010012,ν
111001001000111,ν
100111001110011,ν
10010010010010011,ι
100200000111112,ο
111001001002112,ο
1001001021100011,ι
120112001110011,ν
11111002110012,ς
111110010010011,ι
1001110010010012,ο
100101110010011,ν
1001110010010011,ι
111110010010011,ι
100111021110011,ν
1110210010010012,α
1001112010000012,ρ
10010010010010012,ς
1110010010010011,ι
1002010010010012,α
10010010010010012,ο
111001201110011,ν
10010010010010011,ν
1001110010010011,η
111112010010012,ν
111010010010012,ε
1001000001110012,ς
11111002110012,ν
11000111110011,ν
1001110010010012,ς
1110010010010011,ν
1001110010010011,ω
100110001001012,ο
111001002110011,ν
10210000010010012,ν
111001001110012,υ
1110010010010011,ω
1001110010000012,ε
10211210010011,ι
1000110010010012,ς
10010010010000012,ν
12010010010010011,ς
1001001002010012,α
1001010010010011,υ
1110010010010011,ω
111110020210011,η
10020010010020012,α
1001001002100011,ς
100111100010011,ν
111110010010011,η
12111110000012,ς
111100010012012,α
1001001001110011,ι
10010010010010011,ι
10010010010010211,ι
10010010010020011,ι
1110212010010012,ο
10010210010010011,ι
100110001110012,ο
111001001110012,ι
1001001000020211,ρ
10212010010210012,ν
10010010010010011,ρ
1001001110010011,ν
1010010210010011,ρ
1110010010010011,ν
111110010000012,α
111110010010012,ο
1010010010000012,ς
1110010010010012,α
10010111210012,α
111001001110012,ν
1001001001110211,ι
100111001010012,ε
10010010020010012,ο
1001100210010011,υ
12010010020010011,ν
11111110010012,ν
1001110010010011,ν
10010010010210012,ν
10010012010010012,ο
100111000001012,ς
1201001001110012,ε
111001001110012,ν
121110010010012,ε
11211001110012,ο
11111001110012,ι
1001110010000012,α
1001010010020012,ε
1120010010010011,ς
111110210010011,η
11112001100011,ι
1001001021010012,ι
1201001001001112,ο
1001000210010012,ι
1110010010010011,ς
1110010010010012,ς
1001001001100011,ι
111001202110011,ν
1110010010000012,ς
100111001021111,ν
1110010010010011,ρ
110001010010012,ς
111110012010011,ι
1111111110012,ς
11100100011111,ν
1110010010010012,ς
1001110020010011,ς
100010002110211,ρ
1110010010010012,ο
1002010010010011,ρ
1110010010010011,ι
112001002110012,ι
1000110010010012,ο
100212021110012,ο
1110010010210012,ς
11111001110011,ω
100011001001112,ν
111112010010011,ι
111110020010012,ν
1000110010010011,ς
1001110010010011,ν
11211002002012,ς
111001110210011,ι
1001001110010011,ς
111001210012011,ν
1110000010010012,α
10220010010010012,ο
1210010010000011,ι
1100020010012011,ν
1001110020010011,ι
10010010011010011,ω
100100211110211,ς
1110010010010011,υ
11111002001112,ε
1001001021110012,ε
1110010000010011,ν
10010010010010012,ς
1110010020000012,ν
1110000010000011,ι
1021010010010211,ι
100111110020012,ν
1001001110010011,ι
110110010010211,ν
1001110010010012,ο
100111001110011,ν
111001001110011,ς
100011001001111,ν
10010010010010011,η
10012020010020012,ν
1001010010010012,α
1021002110010012,ρ
10010010000210012,ς
1021001021110012,ι
10010010010010011,ν
1110010010010011,ι
1001112000010011,ν
1110010010010011,η
100111002110011,ν
12100111100012,ς
10010010020010011,ι
1011110210010012,ν
11111201110012,ν
100111001120012,ε
10011102111111,ν
1001110020010012,ι
110001001100012,ε
100211001011012,ς
12020010010010011,η
11101001202011,ς
1001002001110011,ν
1001000001110011,η
100111001110011,η
1110210010010012,ε
1001110010010012,ο
10011111001012,ς
100100100111111,ν
110020010010011,ς
111110010010011,ι
1001120010012011,ι
1001110010010012,ε
11100100112111,ν
11111001000112,ο
1110010010010012,ς
111001110010212,ν
10010010021100111,ω
10010012010010011,ν
102001110000012,ς
1110010010010012,ν
1002100010010011,ν
100000111110012,α
100111110010011,ι
111001202110011,ρ
1110000010012011,ι
11211000112011,ς
10010010000020012,α
1001010010210011,ι
10010010010010011,ν
10010010000010011,ς
100111001110012,ν
10011110110011,ι
111110010010012,ς
100211001110011,ς
111001001110011,ν
1000100010010011,ς
1110012010010011,ι
100211110010011,ν
10010000010020011,ς
1001110020210012,ν
11111001110012,ν
10010010010010011,ω
100212001110012,ς
100111100010211,ν
1000001200100012,ς
10010010000021111,η
1001000110020012,ς
1110010010010011,ν
100111010010012,ο
1110010010010011,ς
11002101100011,ω
1120010010000012,ν
1001001110010012,ν
11100101110011,ω
100211110010011,ν
1001110210010011,ν
10020010210010011,ν
10010010000010012,ν
10010010010010011,η
100111001110011,ν
1202001110010012,ς
100100111100012,ε
10010010010010011,ν
111110010010011,ι
10010010020010012,α
10010010010020011,ω
11100101110012,ν
1021002110010011,ι
11111110012011,η
1021001210010012,ν
111002110010011,ω
100100211110012,ν
1001112010010011,ι
10010010010010011,ν
11101001110212,ν
101112010010012,ι
1021110000010011,ς
111110010010011,ω
11200100210011,ς
11111001001111,ν
111001001001112,α
102101000110012,ν
1001200010000012,ς
1110010000010012,α
101001001110011,ω
111010010010011,ρ
111001000110012,ι
1110010010010011,ω
1200010010010012,ν
100110001110012,ν
11101000110012,ν
1001200010000012,ς
1001001001110011,ν
1110010010010012,α
1001001001110012,ν
1001001001110211,ι
100111001010012,ε
10010010020010012,ο
1001100210010011,υ
10010010010010012,α
1110010010010012,ς
111210010010012,ς
10000010010010012,ι
101110010000011,ι
120102111002012,ν
100011110010011,ρ
1001001002100011,ι
1001110010010012,ι
10010010010220012,ι
100111110010011,ω
111001110210012,ς
111001001110012,ς
1001001210010012,ε
10010010020010011,ι
11100101100011,ρ
10020010010010012,α
111110010010012,ν
10121001110011,ς
11111001010011,ν
10010010020210012,ς
1110010010010011,ν
1002110010010011,ι
111110010010011,ς
1001110010010012,ο
1001001001120012,ν
11111001110012,ν
111001001010012,ς
111002001100012,ι
1001110010010012,ς
11100110120011,ς
111001120012012,ς
1001001000110011,η
1001110010012012,α
10210010010010012,ι
10010010010010012,ρ
111001002110011,ι
1001020010210011,ς
110001110010012,ε
112001002110011,η
10111001010012,ε
100111000120011,η
1001110010210012,ι
10010020010010011,ς
1001112010010012,ν
100111001110011,ν
1201112010010011,ς
100111001001112,ν
10010010020010012,ν
10011000102112,ν
100111001002112,ο
10010010000010012,α
1001001001110012,ς
1110010210010011,υ
100101201110012,ν
110001001110011,η
1001110010010011,ς
10010000010010012,ο
1001001110220011,ι
112001010010011,ρ
1110010010010012,ς
11111001001111,ς
111110010010011,ν
1001001000110011,η
1001002010010011,ς
1210000010012012,ο
100111110010012,ο
111001000120011,ι
100111110010012,ν
1001100010010012,ο
1001001110020012,α
10020000010010012,ς
100100111110011,ν
111110010220011,η
110100010010011,ς
10010010010200011,ι
100211001001112,ε
1002010010010011,ι
100101110000011,ς
1001010020010011,ς
11202010010012,ν
10000010010010011,ν
111100010010012,ε
10010010010010011,ι
111110010010011,ς
111210010010011,ω
10010010010010011,ς
100111001110012,ς
100211000120011,ι
1110010010210011,ι
111201002010011,ω
10010000010010012,α
11011001120012,ν
111001001021112,ο
1001000001110012,ν
1001110020010212,ρ
1002001000001112,ν
100111201110012,ρ
111110010010011,ς
111210010010011,ν
10010010010010011,ς
100111001110012,ς
100111001120011,ι
1110010010210011,ι
110201002010011,η
10010010000020012,ε
1110010010010011,ι
1001110010010012,ς
10011112100012,ν
10210010010010012,ε
10010012010010011,ν
11100112110011,ω
1001110020010011,ω
10010010010210012,ς
1001100010010011,ς
1111101120011,ς
1110010010010012,ν
1002010010010012,α
112001002110012,ν
1110010010010212,ρ
100101010010211,ς
111001001100011,ς
102111020010012,ς
1001110010000012,ς
112010020010011,ς
10010010010010012,ς
111001001110211,η
1110010010010012,ο
100121002001112,ε
111001001110211,η
1110010020000011,η
10111110010012,ε
111001001110011,ι
112110010210011,ω
112110010010012,α
10010010010010012,α
10010010010010012,ν
1000001001110011,ω
